A00037110-ses-DS2,7.483740,155.062,275,0.0792533,0.0831485
A00037111-ses-DS2,7.519847,211.367,444,0.0922385,0.0665828
A00037112-ses-DS2,7.580335,164.5,435,0.0770798,0.0930943
A00037266-ses-DS2,7.956051,185.852,454,0.0578075,0.0619406
A00037267-ses-DS2,7.678182,157.828,431,0.0814153,0.0677805
A00037368-ses-DS2,7.720358,180.5,382,0.113058,0.157308
A00037377-ses-DS2,7.790531,135.258,387,0.085508,0.0733498
A00037378-ses-DS2,8.113627,213.328,418,0.0569995,0.0876065
A00037386-ses-DS2,7.834213,248.195,673,0.0895619,0.123358
A00037387-ses-DS2,8.004251,253.82,713,0.0529159,0.0690575
A00037396-ses-DS2,7.386365,150.039,297,0.0718965,0.0813912
A00037421-ses-DS2,7.181960,563.805,1238,0.234686,0.312198
A00037439-ses-DS2,7.874191,169.766,382,0.0739203,0.117227
A00037445-ses-DS2,7.044412,175.852,441,0.0725335,0.11935
A00037458-ses-DS2,7.704284,166.711,416,0.104173,0.165417
A00037459-ses-DS2,8.031893,145.391,265,0.0943578,0.115866
A00037476-ses-DS2,7.516562,203.102,851,0.199262,0.126392
A00037483-ses-DS2,7.470856,187.836,1253,0.126726,0.16904
A00037492-ses-DS2,7.884464,165.242,522,0.108899,0.128972
A00037510-ses-DS2,7.769683,207.797,608,0.0495183,0.0617162
A00037511-ses-DS2,7.770971,183.148,362,0.105943,0.115696
A00037522-ses-DS2,7.797232,190.742,365,0.10523,0.0985649
A00037531-ses-DS2,7.763136,151.734,326,0.0992614,0.119551
A00037545-ses-DS2,8.100319,232.445,673,0.0513939,0.0586926
A00037582-ses-DS2,7.979627,189.859,358,0.0680736,0.0982537
A00037588-ses-DS2,8.012654,199.203,491,0.0913421,0.145322
A00037635-ses-DS2,7.838339,179.609,571,0.0898008,0.0764
A00037646-ses-DS2,7.685368,137.852,251,0.065715,0.0626896
A00037647-ses-DS2,8.067027,154.133,401,0.0915677,0.114986
A00037725-ses-DS2,7.701435,187.18,730,0.152761,0.104264
A00037726-ses-DS2,7.737921,158.039,487,0.0849026,0.0680555
A00037767-ses-DS2,7.711808,164.57,466,0.068761,0.0892428
A00037768-ses-DS2,7.412560,143.781,465,0.0968495,0.122456
A00037783-ses-DS2,7.971026,200.398,500,0.10879,0.080106
A00037784-ses-DS2,8.007257,167.922,537,0.0948704,0.118823
A00037817-ses-DS2,7.966735,142.625,406,0.0661925,0.0933173
