A00037368-ses-DS2,5.586746,325.109,2874,0.740239,0.779802
A00037377-ses-DS2,5.568993,261.266,908,0.968457,0.616802
A00037378-ses-DS2,5.890442,234.078,566,0.360685,0.380729
A00037386-ses-DS2,5.816181,178.852,359,0.344363,0.315411
A00037387-ses-DS2,5.988310,213.484,378,0.23466,0.24471
A00037396-ses-DS2,5.841645,159.195,263,0.240004,0.266028
A00037421-ses-DS2,4.859921,588.672,7122,0.876649,1.27164
A00037439-ses-DS2,5.678202,216.492,418,0.472337,0.32637
A00037445-ses-DS2,5.245450,228.297,834,0.29131,0.352548
A00037458-ses-DS2,5.480073,267.562,908,1.11688,0.825666
A00037459-ses-DS2,5.977968,210.023,414,0.277284,0.29028
A00037476-ses-DS2,5.564826,542.633,8320,0.587025,0.589201
A00037483-ses-DS2,5.745624,313.352,6348,0.501612,0.366385
A00037492-ses-DS2,5.664552,225.492,1002,1.1227,0.650465
A00037510-ses-DS2,5.838573,194.516,401,0.256469,0.251537
A00037511-ses-DS2,5.759536,239.016,489,0.294724,0.310419
A00037522-ses-DS2,5.626537,237.422,646,0.416452,0.301223
A00037531-ses-DS2,5.690048,212.812,724,0.526464,0.489228
A00037545-ses-DS2,5.408521,256.273,2107,0.682384,0.55534
A00037582-ses-DS2,6.126268,178.719,398,0.197705,0.239302
A00037588-ses-DS2,5.672899,312.461,2265,0.546037,0.451631
A00037635-ses-DS2,5.573004,256.219,802,0.670705,0.464674
A00037646-ses-DS2,5.547436,234.711,776,0.381451,0.432262
A00037647-ses-DS2,5.972549,223.594,426,0.379203,0.33878
A00037725-ses-DS2,5.116162,490.688,2159,2.21324,1.44814
A00037726-ses-DS2,5.558304,281.047,2742,0.699108,0.344287
A00037767-ses-DS2,5.416122,235.32,706,0.89286,0.612417
A00037768-ses-DS2,5.503788,202.156,427,0.35476,0.360608
A00037783-ses-DS2,5.829969,173.539,315,0.417535,0.308603
A00037784-ses-DS2,5.622715,311.875,6987,0.614587,0.438473
A00037817-ses-DS2,5.792410,203.328,499,0.581086,0.42025
A00037818-ses-DS2,5.176485,304.359,691,0.415231,0.420257
A00037831-ses-DS2,5.460134,284,1488,1.34216,0.709893
A00037877-ses-DS2,6.047494,205.016,441,0.3171,0.253508
A00038115-ses-DS2,5.498598,305.672,1116,0.671142,0.398663
A00038158-ses-DS2,6.004101,213.531,547,0.567225,0.373542
A00038159-ses-DS2,5.814978,202.117,547,0.651236,0.460662
