bids_name	cjv	cnr	efc	fber	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	icvs_csf	icvs_gm	icvs_wm	inu_med	inu_range	qi_1	qi_2	rpve_csf	rpve_gm	rpve_wm	size_x	size_y	size_z	snr_csf	snr_gm	snr_total	snr_wm	snrd_csf	snrd_gm	snrd_total	snrd_wm	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_csf_k	summary_csf_mad	summary_csf_mean	summary_csf_median	summary_csf_n	summary_csf_p05	summary_csf_p95	summary_csf_stdv	summary_gm_k	summary_gm_mad	summary_gm_mean	summary_gm_median	summary_gm_n	summary_gm_p05	summary_gm_p95	summary_gm_stdv	summary_wm_k	summary_wm_mad	summary_wm_mean	summary_wm_median	summary_wm_n	summary_wm_p05	summary_wm_p95	summary_wm_stdv	tpm_overlap_csf	tpm_overlap_gm	tpm_overlap_wm	wm2max
sub-A00028844_ses-DS2_T1w	0.42087010278120734	3.014540850405387	0.6807266001923293	15791.5078125	3.954124666666667	3.79991	4.17466368	3.8878003199999998	0.21200811285015947	0.41472259308883097	0.3732692940610096	0.8795141577720642	0.27122015357017504	0.0	0.01228976194301271	15.67126131397196	8.250395345897163	10.81111931635327	176	256	169	3.4663502705331166	11.963113165421026	12.689122434892345	22.637903868722894	42.44455966912174	93.54701017226829	86.08441839634952	122.26168534765853	1.0	0.9765625	0.9765625	34.790255486081975	5.358603477478027	5.777801036834717	3.9182937145233154	1106805.0	0.0	15.268071746826175	5.311383247375488	45.50932263270123	75.02656555175781	365.4633483886719	347.1697998046875	34878.0	251.109326171875	546.0618957519532	100.15283966064453	1.0089565903768989	57.83501434326172	766.1468505859375	765.1557006835938	19852.0	663.1761688232422	873.1868621826172	63.957969665527344	0.9187830616957915	41.01389694213867	1001.5806274414062	1000.023681640625	214903.0	932.3272216796875	1076.3899536132812	44.174644470214844	0.22086818516254425	0.47786808013916016	0.5096436738967896	0.48324372295949913
sub-A00028845_ses-DS2_T1w	0.5982293463788575	2.2621269242288857	0.714051142735432	14421.587890625	4.068725866666667	3.9298	4.16896	4.1074176	0.30021034445650396	0.3562137778768016	0.34357587766669445	1.0412580966949463	0.3854517519474028	0.0	0.008110041023178945	11.473865171142771	8.257041944322483	10.313436657385898	176	256	169	5.076396656107263	15.009676596775021	12.318390804946894	16.869099161958395	48.66399288431629	111.98907332343363	99.21872282087428	137.0031022548729	1.0	0.9765625	0.9765625	12.525206124202745	4.782040119171143	5.99332332611084	3.77193546295166	830376.0	0.0	16.561133861541748	5.888750076293945	2.4056951618523863	56.35417938232422	368.9134826660156	355.21331787109375	96409.0	282.0700622558594	508.1486328124995	69.97315216064453	0.5432219236373133	50.83658981323242	817.2545166015625	817.4423828125	12200.0	727.1894744873047	906.4277557373047	54.45879364013672	0.17194004778868477	58.39112854003906	1001.113037109375	1000.0274047851562	193743.0	906.7279418945312	1101.446691894531	59.28145980834961	0.1961435079574585	0.40709707140922546	0.5049293637275696	0.3967038909101384
sub-A00028858_ses-DS2_T1w	0.7314859124576755	1.8430582836095462	0.729142614358173	5913.43701171875	3.840941114033145	3.7262102220994366	4.03555328	3.7610598399999997	0.2615005240905226	0.3551499738813392	0.3833495020281382	0.9997129440307617	0.27270979881286606	0.0005217817621515618	0.0065429238597041256	13.227807732945625	8.734683406524171	10.092486713106469	176	256	169	4.3900777797938515	10.11357417426903	11.48454951124429	19.949996579669996	39.23677954941241	93.65395034734453	82.22259051338146	113.77704164338742	0.9999999403953552	0.9765625	0.9765625	5.564894400877471	5.758270740509033	9.377779006958008	7.485042095184326	965789.0	0.0	25.72013130187988	8.522549629211426	39.59104808348765	53.42887878417969	360.77813720703125	344.86865234375	75871.0	271.1860046386719	511.6104736328125	78.55587005615234	-0.1673019672061633	80.46673583984375	830.7827758789062	823.1641845703125	11248.0	706.5000549316406	974.4191986083983	81.38839721679688	0.35096449476275593	48.911441802978516	1002.3202514648438	1000.0345458984375	197228.0	924.5160858154297	1088.4526428222657	50.12692642211914	0.21184971928596497	0.4131823480129242	0.501381516456604	0.4586550053915544
sub-A00028912_ses-DS2_T1w	0.4939866610234738	2.6797050295783684	0.6928630224168867	12608.919921875	3.8785189590337814	3.8853002315819403	3.920343279278765	3.829913366240639	0.21715687492379931	0.39411093437105477	0.38873219070514586	0.8540975451469421	0.23846524953842163	0.0	0.009585778997441608	17.616979726083716	9.487075454425243	11.58458133791012	176	256	169	4.389725990111839	12.783389592165996	13.641449011978017	23.751231453656214	46.914799869697354	105.77167506911536	95.10310931324115	132.62285300091074	0.9999999403953552	0.9765624403953552	0.9765625596046448	6.923995807029005	4.940027713775635	7.50164794921875	6.19072961807251	881785.0	0.0	19.880508422851545	6.6122145652771	2.254866665703533	65.30728149414062	369.6957702636719	353.759033203125	34926.0	271.18260192871094	535.0197448730469	80.58679962158203	0.09446979527504817	61.2374267578125	798.70361328125	797.5667724609375	13391.0	697.1040344238281	902.9884643554688	62.3885383605957	0.8801165395755168	38.780128479003906	1001.9893798828125	1000.0369262695312	194435.0	936.9074218750001	1074.003173828125	42.10452651977539	0.2320602387189865	0.4671970009803772	0.5505641102790833	0.43563130072714235
sub-A00028929_ses-DS2_T1w	0.4523084794847286	2.9062706562594904	0.7032577412811494	19400.9296875	3.88392544	3.84692	3.90172672	3.9031296	0.22376802165426132	0.3992379120627775	0.3769940662829612	0.805384635925293	0.2178153693675995	0.0	0.011307438747668234	17.48168236606056	9.706427446589657	12.284525167894634	176	256	169	3.3910531014618495	13.114832184055947	13.59139291117157	24.26829344799691	38.636165535087855	81.42216533097509	74.48676810212585	103.4019734403146	1.0	0.9765625	0.9765625	8.35114084181746	6.335921764373779	6.453268527984619	4.273514270782471	866217.0	0.0	19.16736526489257	6.849058151245117	3.1905079343680223	112.99041748046875	396.3773498535156	373.6561279296875	35131.0	257.3606262207031	593.4566955566406	110.18724822998047	0.3080789396266721	57.01625442504883	787.0471801757812	787.4459228515625	14378.0	686.2340148925782	885.3412048339844	60.040306091308594	0.5320167079712181	39.13096237182617	1000.574951171875	1000.0159301757812	190825.0	933.8892456054688	1068.835009765625	41.20657730102539	0.2395520955324173	0.4915713965892792	0.5618476271629333	0.4820685544833991
sub-A00028994_ses-DS2_T1w	0.4268737825116114	2.9861844971997056	0.678923966916446	17458.236328125	4.08856136	3.90839	4.24064	4.11665408	0.18539220888503224	0.4043963556260338	0.4102114354889339	0.6941848397254944	0.21630433797836313	0.0	0.010715769392889825	19.683160723136723	9.406309471895867	10.982966270897474	176	256	169	3.888342517607157	13.58965708302164	14.483692449839465	25.973077748889597	46.914787746353824	108.49803055584164	97.52876310321146	137.17347100743893	1.0	0.9765625	0.9765625	10.002229368030596	4.776094436645508	5.770802021026611	3.7329323291778564	1000720.0	0.0	15.736153745651233	5.554513931274414	8.796620688022696	61.046085357666016	367.1140441894531	342.0195617675781	32155.0	269.9329437255859	548.9270874023437	87.95887756347656	0.5088722985056431	53.2153205871582	794.1303100585938	790.9755249023438	18051.0	703.2526245117188	897.4502258300781	58.20261764526367	0.7055795505457723	36.02287292480469	1001.0974731445312	1000.0260620117188	224291.0	940.0561828613281	1065.9137573242188	38.502323150634766	0.2755606770515442	0.5089091658592224	0.5900880098342896	0.45739606141088945
sub-A00028995_ses-DS2_T1w	0.43149680905410437	3.1636259677662535	0.6772062188843746	12430.8603515625	4.097795093333334	3.94756	4.33294336	4.01288192	0.19165693307969267	0.39101290761078167	0.41733015930952566	0.6782954931259155	0.18531606197357176	0.0	0.00882537283353112	22.40267053244464	11.266605514812756	12.977389065289708	176	256	169	3.473039554885189	14.79324632943843	15.121884204791472	27.0993667300508	63.05935447382143	126.62038003045895	116.44597524189021	159.65819122139024	1.0	0.9765625	0.9765625	9.113819863479153	4.103440284729004	6.846118450164795	5.460660934448242	703110.0	0.0	19.14820327758789	6.537711143493652	-0.5058467035488627	116.89663696289062	421.677001953125	394.9716491699219	18015.0	270.9718292236328	624.1310119628906	113.72190856933594	-0.11311405506486238	54.58662033081055	792.86474609375	793.0855102539062	12996.0	704.2826385498047	879.8151702880859	53.60926055908203	0.6037375350819381	34.703880310058594	1000.2717895507812	1000.0175170898438	202968.0	940.3955200195313	1060.9251159667967	36.90178680419922	0.2430730015039444	0.49909284710884094	0.5792047381401062	0.4852086534012681
sub-A00029075_ses-DS2_T1w	0.5165445687142511	2.6256715853729964	0.722720300783421	8684.8134765625	3.726935413333333	3.6887	3.8260121600000003	3.6660940799999997	0.19730253986638838	0.4190135835504666	0.38368387658314507	1.0205354690551758	0.3005859464406966	0.0	0.0020056884493522696	18.587937921534515	8.939387833187602	11.191494600714748	176	256	169	3.5104702896294024	14.172555419963938	12.332068695511177	19.313180376940192	40.08803672379493	83.82586632820403	76.32905362586948	105.07325782560947	1.0	0.9765625	0.9765625	69.14519326485836	6.235288619995117	9.363439559936523	7.907627105712891	890802.0	0.0	25.002702999114984	9.047679901123047	12.899858541328992	93.62539672851562	404.87469482421875	381.53961181640625	29408.0	273.04471282958986	609.3754241943359	108.68433380126953	0.34440291195274053	53.634159088134766	798.3070068359375	797.8162841796875	14308.0	706.543310546875	891.5026275634765	56.29107666015625	0.25379772913640286	50.82301330566406	1001.0342407226562	1000.0392456054688	166104.0	917.8730712890624	1087.6412963867188	51.77998733520508	0.24103495478630066	0.4848228693008423	0.547861635684967	0.39686346722092675
sub-A00029076_ses-DS2_T1w	0.43948783728864316	2.893124820452911	0.6987691959679168	14421.7158203125	3.9231554133333333	3.79864	4.05499904	3.9158272000000003	0.19366246748320295	0.41231707552608465	0.39402045699071236	0.75956130027771	0.23018985688686378	0.0	0.010526514284856296	15.862786259541984	7.779531686066299	9.794154006078125	176	256	169	2.7750115988949093	11.182415421175993	13.446773151644132	26.382892434861493	47.32818562434037	106.60849000656326	97.35993980403363	138.14314378119727	1.0	0.9765625	0.9765625	3.4531963030243586	4.742520809173584	5.93347692489624	4.227106094360352	1031875.0	0.0	15.613811683654784	5.14600944519043	30.17410552790276	81.89522552490234	376.40765380859375	342.60791015625	28465.0	253.63193359375	586.0293334960937	123.45962524414062	0.2838725724233728	65.21720886230469	776.7973022460938	771.7369995117188	22050.0	672.6383819580078	900.7930236816405	69.01187896728516	0.8509958511210658	35.108551025390625	1001.5279541015625	1000.0158081054688	238916.0	942.5822296142578	1065.9649353027344	37.90386962890625	0.23618733882904053	0.4946262538433075	0.5464999079704285	0.4926314978654944
sub-A00029092_ses-DS2_T1w	0.3814225508078675	3.4548441364862685	0.6742073957241039	20991.267578125	4.236713600000001	4.14264	4.36127744	4.20622336	0.16774626150877794	0.44443267573199774	0.3878210627592243	0.75690758228302	0.21991982460021986	0.0	0.00811226685723896	19.06886954454524	7.958768044593117	10.38583152488476	176	256	169	3.0477328737407694	13.633018920696594	15.032277624821182	28.41608108002618	67.55972800792452	151.03803811433448	138.29970312371515	196.3013432488864	1.0	0.9765625	0.9765625	17.008382608970905	3.3374671936035156	5.370813369750977	4.398933410644531	1166787.0	0.0	14.862810611724846	5.551382064819336	23.36863966324462	84.09229278564453	379.6650390625	344.1701354980469	25665.0	258.6710998535156	596.2241821289062	112.92440795898438	0.15051527402190512	54.78009033203125	773.0584106445312	769.4344482421875	38589.0	685.9542358398437	871.5765014648438	56.43830490112305	0.7140541257238029	33.17033004760742	1000.37060546875	1000.0197143554688	233299.0	943.9369018554687	1058.1204833984375	35.191959381103516	0.25299182534217834	0.5229732990264893	0.5621446371078491	0.45669875516354236
sub-A00029104_ses-DS2_T1w	0.38105947414208863	3.4658236039196963	0.6687923448368106	12655.16796875	4.129102799999999	3.91975	4.42781696	4.039741439999999	0.2055055471445515	0.40652547874549566	0.38796897410995285	0.7609570622444153	0.20168350934982293	0.0	0.010008632808401259	18.594216413307873	9.597680704833119	12.09491870897331	176	256	169	3.4191382563757213	13.2851873175713	14.925750285440353	28.072925282374037	55.0418679194424	116.2638837649333	107.79569012053811	152.08131867723864	1.0	0.9765625	0.9765625	9.340701805672792	4.307895660400391	6.625636577606201	5.755257606506348	1042952.0	0.0	17.68554811477661	6.1384358406066895	1.0030735352148357	93.1290283203125	383.2867126464844	361.93170166015625	29853.0	250.16688537597656	593.0836791992186	105.8528823852539	0.23461116266129523	56.902008056640625	766.4369506835938	764.5014038085938	15778.0	675.9222015380859	864.6038360595703	57.543575286865234	1.0720752592086402	32.845149993896484	1001.0253295898438	1000.021484375	195822.0	945.4463439941406	1060.3166442871095	35.62218475341797	0.2525467872619629	0.5120704174041748	0.5790436267852783	0.4853270122295143
sub-A00029126_ses-DS2_T1w	0.4319571418191687	2.8412138066320196	0.7004656549121869	12339.5654296875	4.1900749333333325	4.02218	4.3543552	4.1936896	0.20736057217793036	0.39155661591943525	0.4010828119026344	0.8412984609603882	0.2795133918523789	3.655399833960492e-05	0.0019342604041482452	14.858877013058585	7.844086578019821	9.35980321598179	176	256	169	3.7113965168478673	11.039941135113056	13.449247539400035	25.596404966239188	51.36729718116198	102.4044496074691	95.5010584876017	132.73142867417403	1.0	0.9765625	0.9765625	20.02390157250864	4.935906887054443	7.4749956130981445	6.151623725891113	1225717.0	0.0	20.617739486694333	7.564896106719971	5.056852593606974	109.62316131591797	401.7703857421875	387.0097961425781	40583.0	260.2796997070313	583.9992980957032	104.27477264404297	0.7260188411692754	61.73480987548828	779.68115234375	771.5322265625	15672.0	678.3548400878906	911.7404815673829	69.88330841064453	0.6774624849678061	36.962440490722656	1001.1099853515625	1000.020751953125	259344.0	939.253060913086	1066.2744323730467	39.068721771240234	0.22937044501304626	0.4826374053955078	0.5579643249511719	0.42533392295921646
sub-A00029127_ses-DS2_T1w	0.4061511675425775	3.0235102201579553	0.710773571570856	14711.1455078125	3.9705964000000002	3.90969	4.098304	3.9037952000000002	0.2045191685759532	0.419644842920142	0.3758359885039048	0.834412693977356	0.2623176336288451	0.0	0.0023989394816636904	15.091741710702982	7.700267013009628	10.281183334267194	176	256	169	3.252194083104779	12.104327878034992	14.154040079379703	27.105598276999338	58.20897189917607	115.83560858000826	107.79325731169534	149.33519145590168	1.0	0.9765625	0.9765625	10.063387260175329	4.38710880279541	6.657885551452637	5.829831600189209	1050419.0	0.0	18.008226013183595	6.102668762207031	5.046080724019159	115.2185287475586	412.1141357421875	389.7953186035156	24507.0	259.89435424804685	629.2099731445313	119.8536605834961	0.6159483415399292	57.424774169921875	780.3177490234375	775.6910400390625	20615.0	682.9465759277343	896.608575439453	64.08222198486328	1.1106215535566202	33.686851501464844	1001.7164916992188	1000.0203857421875	234487.0	945.2126953125	1064.2241333007812	36.8934211730957	0.23110200464725494	0.5096020102500916	0.5634138584136963	0.459394418276688
sub-A00029215_ses-DS2_T1w	0.38177431319237887	3.431487003225845	0.6812953780937251	14383.9716796875	4.018042453333334	4.00432	4.072929279999999	3.97687808	0.2168920457750019	0.4051356336087141	0.377972320616284	0.8702304363250732	0.28544750809669495	0.0	0.005401071232442429	14.721003082676765	7.918796225072287	10.0322442683306	176	256	169	2.850262236207233	13.806046129685793	13.925294955973806	25.11957650202839	36.051784985750984	83.65414341526923	76.35207102416815	109.35028467148423	1.0	0.9765625	0.9765625	12.42112074471991	5.991278171539307	5.883317947387695	4.190648078918457	1117773.0	0.0	16.15871658325193	5.874857425689697	50.42515167360244	60.74040603637695	361.71435546875	329.6966552734375	50886.0	259.26554107666016	558.5432586669922	115.67125701904297	0.2890942535354917	52.80449295043945	763.6237182617188	765.0242919921875	18208.0	669.7575927734375	852.9072784423827	55.410743713378906	0.7363878840228204	36.90995407104492	1001.06103515625	1000.0177001953125	232489.0	937.7061401367189	1067.5159912109375	39.81020736694336	0.21032710373401642	0.4565941095352173	0.49615830183029175	0.45676331728714675
sub-A00029219_ses-DS2_T1w	0.7585280780012524	1.7664740833056707	0.685637181733508	13569.44921875	3.7069424000000004	3.63636	3.73127168	3.7531955200000002	0.24892202870611863	0.3827533180872802	0.3683246532066012	0.9608344435691833	0.2772357583045959	0.0	0.007457910396604032	14.19892663619658	8.6502751734941	10.68644796335083	176	256	169	4.1990927759437415	12.258399093336115	11.719840420788108	18.702029393084466	52.427222167973575	123.08406695040466	107.02730708848783	145.57063214708526	1.0	0.9765625	0.9765625	6.229237749487561	4.500680923461914	6.323899745941162	4.712862968444824	1027679.0	0.0	16.346613121032714	5.531222343444824	6.790527592760906	62.772377014160156	378.29522705078125	360.1665344238281	52823.0	277.4578582763672	555.9463623046875	85.77165222167969	0.1346505640517779	66.12040710449219	847.18212890625	845.567626953125	13159.0	736.2299926757812	965.5411315917969	68.97601318359375	0.5656350818911928	51.05630111694336	1003.5159912109375	1000.0466918945312	194508.0	921.9147399902345	1097.1970581054686	53.47249221801758	0.19962824881076813	0.4430330991744995	0.5247904062271118	0.44286064493405397
sub-A00029230_ses-DS2_T1w	0.6184019228900662	2.176650410328007	0.6796989022596336	7701.91064453125	3.7120420000000003	3.62739	3.8091468799999997	3.69958912	0.20060390867213723	0.3930587558656084	0.40633733546225437	0.8916466236114502	0.24868360161781278	0.0	0.020147253410565277	20.047563561573945	10.348448250774316	12.038166371930227	176	256	169	2.75458755825889	12.446674852395722	11.26642985164076	18.598027144267668	42.90012382129114	90.29633099064813	81.34336894228566	110.8336520149177	1.0	0.9765625	0.9765625	10.130839314136086	5.911226749420166	8.782617568969727	7.11550235748291	779536.0	0.0	24.240017414093018	8.491117477416992	7.735488744310782	133.62835693359375	420.766845703125	387.08331298828125	23142.0	252.18336868286133	656.8192871093751	140.52011108398438	0.12788608555749414	63.240081787109375	815.6602783203125	814.7343139648438	9395.0	709.31318359375	924.3448852539061	65.45450592041016	0.4689286465580791	51.35356140136719	1001.8917846679688	1000.0404052734375	185410.0	916.4618927001953	1093.1725280761718	53.77117156982422	0.25226548314094543	0.49331387877464294	0.5695176720619202	0.4350015077290704
sub-A00029231_ses-DS2_T1w	0.3446846358225228	3.719803928151426	0.6693192563629243	15163.2783203125	3.9495700267622964	3.88283	4.03842048	3.92745960028689	0.17210821935312542	0.4523545427963143	0.3755372378505602	0.842856764793396	0.2202279686927796	0.0	0.00798841776035733	24.762720060321936	10.598602705400182	14.548447602487537	176	256	169	3.7672730610793392	13.564748765804413	14.123606395655239	25.038797360081965	56.225940147644856	112.6608193773039	106.63083316932021	151.00573998301186	1.0	0.9765625	0.9765625596046448	11.436558724217036	4.338540077209473	6.565580368041992	5.5615997314453125	904226.0	0.0	17.604027271270752	6.328863620758057	1.369724024771001	87.65082550048828	391.43914794921875	372.34765625	10960.0	263.95438995361326	575.861798095703	98.83293914794922	0.47369145697107307	51.08688735961914	749.3595581054688	746.0789794921875	23411.0	664.7213134765625	846.2360534667969	55.00013732910156	0.7667756270045114	36.44003677368164	998.724853515625	1000.0123291015625	161062.0	930.0235687255858	1061.4504333496093	39.93838882446289	0.2331111580133438	0.5184823274612427	0.5512301325798035	0.50395620839285
sub-A00029303_ses-DS2_T1w	0.34480616365460315	3.5379957253904757	0.6373752139272912	20748.7890625	3.983725813333333	3.8779	4.141148159999999	3.9321292800000003	0.17242711941370734	0.450900814648867	0.3766720659374257	0.7208253145217896	0.2100362479686737	0.0	0.05052210690479589	20.00097228522843	8.486721566349456	11.548072290265855	176	256	169	3.4229713894928593	14.284723947901217	12.853701395013951	20.85340884764778	98.73251906555592	155.16712505888125	153.75331422811885	207.36029855991936	1.0	0.9765625	0.9765625	5.387693282565593	3.1594245433807373	4.739865779876709	4.172800064086914	1093402.0	0.0	12.694175243377682	4.208604335784912	16.217611789246828	150.859619140625	466.56427001953125	476.1419982910156	18420.0	264.4086456298828	661.1752502441406	139.09817504882812	0.3444479246548413	50.57294464111328	749.7041625976562	748.3004150390625	27306.0	666.8121337890625	838.3235931396484	52.38370132446289	2.355719990471438	36.21611785888672	994.6729736328125	1000.0043334960938	185172.0	898.7865386962891	1061.1718933105467	47.9538688659668	0.22497494518756866	0.522222638130188	0.5422911047935486	0.4561424253284263
sub-A00029304_ses-DS2_T1w	0.4315453642258672	3.075121694099421	0.7001131550391846	15259.9052734375	3.9764404800000004	3.75006	4.2707968	3.90846464	0.19522595108110793	0.3874465499745519	0.4173274989443402	0.8166460990905762	0.23125325739383695	0.0	0.007160941561523814	17.703129005025314	9.033927476862388	10.504155795230986	176	256	169	3.292102403777888	13.506555399328557	14.706535014295648	27.320947239780498	60.18778634846943	113.5856548232757	106.01380614288585	144.26797725691242	1.0	0.9765625	0.9765625	11.641824759233113	4.541255950927734	6.940525054931641	6.068260192871094	1101576.0	0.0	18.69482135772705	6.759359359741211	9.118311475018826	130.807373046875	432.93365478515625	417.2080078125	16902.0	263.6689147949219	641.9456756591796	126.72621154785156	0.27856545113376363	56.38856506347656	788.5441284179688	787.349853515625	15973.0	695.3914794921875	886.6817138671875	58.29207992553711	0.4491540026743097	35.39373779296875	1000.6510620117188	1000.03271484375	239780.0	941.9756713867188	1061.1750549316407	36.60307312011719	0.23050975799560547	0.4888826310634613	0.5701124668121338	0.4174604899072336
sub-A00029979_ses-DS2_T1w	0.35220729624235003	3.6859076235876564	0.6469468037338582	15202.046875	3.91160536	3.82373	4.05822464	3.8528614400000003	0.1633755711038246	0.4463115416591582	0.3903128872370172	0.8022214770317078	0.2568841576576233	0.0026676360609258886	0.0045200977650420695	20.666769857076716	8.396297740419236	10.855256927723017	176	256	169	1.7762339649812096	15.538782150614251	13.883662491179534	24.335971357943137	61.18462782626896	125.69803165706759	117.33226128701124	165.11412437769712	1.0	0.9765625	0.9765625	259.70273676079745	3.967888355255127	6.949517726898193	5.494248390197754	1286097.0	0.0	18.355623626708976	10.29334545135498	18.862669153273345	108.69967651367188	426.4314270019531	370.56982421875	16586.0	263.39147186279297	665.82080078125	208.6204071044922	0.35042852260122315	47.21197509765625	761.68310546875	761.3006591796875	26254.0	682.9512908935546	843.3799407958984	48.992652893066406	1.0249719468226797	36.86936950683594	999.9039306640625	1000.0275268554688	200886.0	931.101318359375	1065.6624755859375	41.092464447021484	0.23293109238147736	0.518481433391571	0.5470736026763916	0.4288416512604077
sub-A00030912_ses-DS2_T1w	0.4395699968364669	3.0444530710241406	0.6783048873144185	8203.6884765625	3.9585944533333333	3.89484	4.05083136	3.9301120000000003	0.21428940204471544	0.4115208371420369	0.3741897608132477	0.9528722763061523	0.26936596632003784	0.0	0.006996168858446174	19.47335763032099	10.265640224335849	13.227826100689077	176	256	169	3.8082262154525637	13.896921798184959	13.294944096861096	22.17968427694577	40.616819168995434	86.13861959932258	79.08775161253978	110.50781606930134	1.0	0.9765625	0.9765625	5.709755035061766	5.928494453430176	8.604050636291504	7.096820831298828	956310.0	0.0	24.214314651489257	8.243393898010254	0.3044865694870258	90.47267150878906	385.2615661621094	367.5518493652344	22759.0	258.54046325683595	570.701593017578	96.51311492919922	0.270971480846697	54.623538970947266	780.97314453125	779.4901123046875	14531.0	690.9415588378906	874.9732360839844	56.08891677856445	0.5639554612895425	42.31175994873047	999.0943603515625	1000.0131225585938	172216.0	923.4574737548828	1071.3144226074219	45.08676528930664	0.2425347864627838	0.4974697232246399	0.561174213886261	0.48247012400664574
sub-A00030913_ses-DS2_T1w	0.4773143125090578	2.5296749551105417	0.6958012498028193	14931.7978515625	4.16766864	4.1435	4.23397376	4.12553216	0.18001727797656245	0.4298050186574131	0.3901777033660244	0.8133921027183533	0.2936275959014891	4.11170742483764e-05	0.009266467198671828	13.68038447521866	6.207281988477101	8.011518575278988	176	256	169	3.0229066026834066	10.454456662209283	12.331084030383865	23.515888826258905	62.901084034554806	119.18047347199696	111.50516063132301	152.43392438741725	1.0	0.9765625	0.9765625	9.120739586177562	4.297945976257324	6.519242286682129	5.565396785736084	1243984.0	0.0	17.191136264801017	5.963191509246826	7.5916165473819515	137.6859588623047	434.811279296875	412.6552429199219	29684.0	260.0388687133789	655.3721405029296	136.5071258544922	0.8185429994501994	65.03894805908203	792.8077392578125	781.86962890625	34675.0	690.679296875	940.3126220703123	74.7870864868164	1.162109312183441	39.089744567871094	1002.9800415039062	1000.0250244140625	297730.0	939.3514434814454	1076.042626953125	42.52543258666992	0.20643877983093262	0.4955156147480011	0.5284241437911987	0.43616236801809294
sub-A00030947_ses-DS2_T1w	0.44234188619737863	2.9987405745038394	0.677394030906394	3683.0625	3.850398773333333	3.7937	3.8864076799999996	3.87108864	0.22997664463172665	0.3790189255060468	0.39100442986222655	0.8804197907447815	0.18989888429641721	0.0	0.0021348309177025076	18.53208762474903	10.842609236876124	13.020802200494904	176	256	169	3.919817059104219	12.886467921028057	13.222017576396931	22.859767749058523	33.15999873789122	58.10295180941993	55.504985309042155	75.25200537981533	1.0	0.9765625	0.9765625	7.241988011555092	8.706075668334961	15.048360824584961	8.623796463012695	973646.0	0.0	48.8428955078125	16.490808486938477	5.589579563594874	121.40995788574219	439.4276123046875	440.66162109375	27149.0	265.071142578125	610.7808837890625	112.41685485839844	0.06509059960997465	58.933349609375	772.3110961914062	772.1273193359375	10535.0	672.8511169433593	871.432928466797	59.91484069824219	0.6385857557687444	41.87324523925781	1001.7241821289062	1000.020263671875	188250.0	933.217416381836	1076.0684204101562	43.74574661254883	0.21527652442455292	0.4744064509868622	0.5458182692527771	0.47833753607005036
sub-A00030980_ses-DS2_T1w	0.3910171578816629	3.3510384942106937	0.6648196350882968	11507.0830078125	3.896441626666667	3.86021	3.9602483200000003	3.86886656	0.1731156129798037	0.4692989734171902	0.35758541360300616	0.9092365503311157	0.31274794042110443	0.0	0.0048239789779754355	22.60904128702703	9.307601347985495	13.403039874229272	176	256	169	3.574252486505702	15.3716945666743	12.944472871352104	19.887471560876314	57.74464656764826	100.68684863951945	96.84608812459537	132.10676916661836	1.0	0.9765625	0.9765625	9.113502703175367	4.959322929382324	7.798988342285156	6.411694526672363	1052308.0	0.0	20.907311153411857	7.119554042816162	-0.15176780378995947	134.7423858642578	456.4085388183594	437.1217346191406	12929.0	284.3042358398437	664.1650512695312	122.29265594482422	0.623032967836632	45.30836486816406	764.2720947265625	762.1903076171875	25330.0	686.6190002441406	849.5316619873047	49.58303451538086	0.5379709644455448	47.6934814453125	999.119873046875	1000.0362548828125	161526.0	915.6876373291016	1079.7606811523438	50.28458023071289	0.21670027077198029	0.5210831165313721	0.5347561836242676	0.403144877537964
sub-A00030981_ses-DS2_T1w	0.36383116595593945	3.492968961807679	0.6866630575517333	19945.859375	4.0912726715150045	4.03498	4.1704655345450155	4.06837248	0.17809055041624383	0.45322864302460564	0.36868080655915053	0.8580703735351562	0.30099061131477356	0.0	0.0040588017014434085	20.653322375179783	8.987847134341381	12.553828909537897	176	256	169	3.674568182405647	14.540198837553975	13.426864028797707	22.065825066433497	35.965589812307456	65.25769034832915	62.77814476032558	87.11115412034015	1.0	0.9765624403953552	0.9765625	139.24090887730407	7.520897388458252	9.70710563659668	5.072768211364746	1053253.0	0.0	28.754723739624023	21.21626091003418	-0.05773066651115233	111.00711059570312	434.4593505859375	412.8812255859375	12976.0	279.1475372314453	636.3534851074219	112.35750579833984	0.26486505231153457	48.89384078979492	751.8019409179688	749.1514892578125	29227.0	670.4997192382813	841.2423095703125	51.52190017700195	0.6249966601675361	42.38248062133789	998.9978637695312	1000.0269775390625	179721.0	922.8316650390625	1070.9718017578125	45.320045471191406	0.21536430716514587	0.5182644724845886	0.5253479480743408	0.44236073378178864
